season,date,team1,team2,name1,name2,neutral,playoff,score1,score2,result1,cc_final,elo1_pre,elo2_pre,prob1,elo1_post,elo2_post,champ
1998,"1998-06-24","PHO","HOU","Phoenix Mercury","Houston Comets",0,0,69,66,1,0,1526.9353829703514,1629.643713665335,0.46736654096831026,1532.9375771034431,1623.6415195322434,""
1998,"1998-06-25","DAL","WAS","Detroit Shock","Washington Mystics",0,0,79,71,1,0,1315.4491411487688,1277.7766861715447,0.6631530424979533,1322.7419386785427,1270.4838886417708,""
1998,"1998-06-25","LVA","CHA","Utah Starzz","Charlotte Sting",0,0,83,91,0,0,1396.7610724811273,1509.3589100296113,0.4532251128351537,1386.1555941039894,1519.964388406749,""
1998,"1998-06-26","NYL","SAC","New York Liberty","Sacramento Monarchs",0,0,62,48,1,0,1509.737175057317,1413.0189911121922,0.7344408074228185,1518.2893910131927,1404.4667751563165,""
1998,"1998-06-26","PHO","LVA","Phoenix Mercury","Utah Starzz",0,0,96,63,1,0,1532.9375771034431,1386.1555941039894,0.7867527991290659,1546.0267062971798,1373.0664649102528,""
1998,"1998-06-27","CHA","SAC","Charlotte Sting","Sacramento Monarchs",0,0,58,50,1,0,1519.964388406749,1404.4667751563165,0.7549843112394411,1524.9293804175065,1399.501783145559,""
1998,"1998-06-27","CLE","DAL","Cleveland Rockers","Detroit Shock",0,0,73,84,0,0,1533.4634381798319,1322.7419386785427,0.8420455589869932,1496.7721374323658,1359.4332394260089,""
1998,"1998-06-27","HOU","LAS","Houston Comets","Los Angeles Sparks",0,0,75,64,1,0,1623.6415195322434,1487.8554891839206,0.7759405072130071,1629.403091566872,1482.0939171492919,""
1998,"1998-06-28","WAS","PHO","Washington Mystics","Phoenix Mercury",0,0,69,86,0,0,1270.4838886417708,1546.0267062971798,0.24496755614549742,1261.4118638971424,1555.0987310418082,""
1998,"1998-06-29","DAL","CHA","Detroit Shock","Charlotte Sting",0,0,60,49,1,0,1359.4332394260089,1524.9293804175065,0.37938595402417025,1380.537076746215,1503.8255430973004,""
1998,"1998-06-29","HOU","WAS","Houston Comets","Washington Mystics",0,0,73,48,1,0,1629.403091566872,1261.4118638971424,0.9294875948138541,1632.3468411047934,1258.468114359221,""
1998,"1998-06-29","NYL","PHO","New York Liberty","Phoenix Mercury",0,0,71,68,1,0,1518.2893910131927,1555.0987310418082,0.561838142145074,1522.9209500199543,1550.4671720350466,""
1998,"1998-06-30","SAC","LAS","Sacramento Monarchs","Los Angeles Sparks",0,0,58,56,1,0,1399.501783145559,1482.0939171492919,0.49626968851561304,1403.524632515975,1478.0710677788759,""
1998,"1998-06-30","LVA","HOU","Utah Starzz","Houston Comets",0,0,73,75,0,0,1373.0664649102528,1632.3468411047934,0.26269251672600646,1371.2867200336393,1634.1265859814068,""
1998,"1998-07-01","DAL","NYL","Detroit Shock","New York Liberty",0,0,82,65,1,0,1380.537076746215,1522.9209500199543,0.41117491998666134,1408.21673772931,1495.2412890368594,""
1998,"1998-07-01","WAS","CLE","Washington Mystics","Cleveland Rockers",0,0,80,92,0,0,1258.468114359221,1496.7721374323658,0.2867397789717589,1250.1775830559905,1505.0626687355964,""
1998,"1998-07-02","CLE","PHO","Cleveland Rockers","Phoenix Mercury",0,0,61,76,0,0,1505.0626687355964,1550.4671720350466,0.5496230268877922,1482.346757390005,1573.183083380638,""
1998,"1998-07-02","LAS","LVA","Los Angeles Sparks","Utah Starzz",0,0,57,58,0,0,1478.0710677788759,1371.2867200336393,0.7455878042720058,1473.8951863682787,1375.4626014442365,""
1998,"1998-07-03","HOU","SAC","Houston Comets","Sacramento Monarchs",0,0,84,67,1,0,1634.1265859814068,1403.524632515975,0.856678036610909,1638.9753439948718,1398.6758745025102,""
1998,"1998-07-03","NYL","WAS","New York Liberty","Washington Mystics",0,0,76,60,1,0,1495.2412890368594,1250.1775830559905,0.8665990443342824,1499.4945188916856,1245.9243532011642,""
1998,"1998-07-04","CHA","PHO","Charlotte Sting","Phoenix Mercury",0,0,68,66,1,0,1503.8255430973004,1573.183083380638,0.5153109423016435,1507.6466216198255,1569.3620048581129,""
1998,"1998-07-05","SAC","LVA","Sacramento Monarchs","Utah Starzz",0,0,70,66,1,0,1398.6758745025102,1375.4626014442365,0.6443152591033507,1403.1556657943263,1370.9828101524204,""
1998,"1998-07-05","WAS","NYL","Washington Mystics","New York Liberty",0,0,61,62,0,0,1245.9243532011642,1499.4945188916856,0.26910853690819575,1244.8721822647549,1500.546689828095,""
1998,"1998-07-06","CLE","HOU","Cleveland Rockers","Houston Comets",0,0,64,78,0,0,1482.346757390005,1638.9753439948718,0.39147660484602403,1468.5887524864306,1652.7333488984461,""
1998,"1998-07-06","NYL","DAL","New York Liberty","Detroit Shock",0,0,59,56,1,0,1500.546689828095,1408.21673772931,0.7294849389912235,1503.0964467560345,1405.6669808013703,""
1998,"1998-07-06","LVA","SAC","Utah Starzz","Sacramento Monarchs",0,0,68,64,1,0,1370.9828101524204,1403.1556657943263,0.5683973042243522,1376.7007287214933,1397.4377472252534,""
1998,"1998-07-07","LAS","CHA","Los Angeles Sparks","Charlotte Sting",0,0,86,79,1,0,1473.8951863682787,1507.6466216198255,0.5661666853927327,1482.9015536240872,1498.640254364017,""
1998,"1998-07-08","CLE","WAS","Cleveland Rockers","Washington Mystics",0,0,77,65,1,0,1468.5887524864306,1244.8721822647549,0.8517424360323755,1472.4044473053373,1241.0564874458482,""
1998,"1998-07-08","DAL","PHO","Detroit Shock","Phoenix Mercury",0,0,76,78,0,0,1405.6669808013703,1569.3620048581129,0.38183017237320005,1402.8560384658108,1572.1729471936724,""
1998,"1998-07-08","LAS","SAC","Los Angeles Sparks","Sacramento Monarchs",0,0,71,76,0,0,1482.9015536240872,1397.4377472252534,0.721614905007927,1468.6205799820511,1411.7187208672894,""
1998,"1998-07-08","NYL","HOU","New York Liberty","Houston Comets",0,0,54,79,0,0,1503.0964467560345,1652.7333488984461,0.4011051970259502,1480.536645251341,1675.2931504031396,""
1998,"1998-07-08","LVA","CHA","Utah Starzz","Charlotte Sting",0,0,69,77,0,0,1376.7007287214933,1498.640254364017,0.4399356266532792,1366.4967835084733,1508.844199577037,""
1998,"1998-07-09","HOU","DAL","Houston Comets","Detroit Shock",0,0,96,66,1,0,1675.2931504031396,1402.8560384658108,0.883786972399356,1681.2975024399288,1396.8516864290216,""
1998,"1998-07-10","PHO","CLE","Phoenix Mercury","Cleveland Rockers",0,0,76,60,1,0,1572.1729471936724,1472.4044473053373,0.7378513495775253,1581.5432351660875,1463.0341593329222,""
1998,"1998-07-10","SAC","CHA","Sacramento Monarchs","Charlotte Sting",0,0,55,63,0,0,1411.7187208672894,1508.844199577037,0.47537439532944414,1400.4289987352415,1520.133921709085,""
1998,"1998-07-11","HOU","LVA","Houston Comets","Utah Starzz",0,0,72,68,1,0,1681.2975024399288,1366.4967835084733,0.9065869278481449,1682.231546058145,1365.562739890257,""
1998,"1998-07-11","WAS","DAL","Washington Mystics","Detroit Shock",0,0,78,53,1,0,1241.0564874458482,1396.8516864290216,0.39262003901621534,1280.4797936166603,1357.4283802582095,""
1998,"1998-07-12","LAS","CLE","Los Angeles Sparks","Cleveland Rockers",0,0,87,66,1,0,1468.6205799820511,1463.0341593329222,0.62073640083398,1486.9070838856733,1444.7476554293,""
1998,"1998-07-12","NYL","CHA","New York Liberty","Charlotte Sting",0,0,57,75,0,0,1480.536645251341,1520.133921709085,0.5578835086695051,1453.7004625643735,1546.9701043960524,""
1998,"1998-07-13","HOU","WAS","Houston Comets","Washington Mystics",0,0,81,67,1,0,1682.231546058145,1280.4797936166603,0.9412095296682217,1683.7402985372191,1278.9710411375863,""
1998,"1998-07-13","PHO","LAS","Phoenix Mercury","Los Angeles Sparks",0,0,72,62,1,0,1581.5432351660875,1486.9070838856733,0.7320966964760421,1588.14635527377,1480.3039637779907,""
1998,"1998-07-13","LVA","DAL","Utah Starzz","Detroit Shock",0,0,67,74,0,0,1365.562739890257,1357.4283802582095,0.6241832075674109,1350.7360571445502,1372.2550630039163,""
1998,"1998-07-14","SAC","CLE","Sacramento Monarchs","Cleveland Rockers",0,0,58,61,0,0,1400.4289987352415,1444.7476554293,0.5511698091121668,1394.1360602188986,1451.040593945643,""
1998,"1998-07-15","CHA","NYL","Charlotte Sting","New York Liberty",0,0,72,65,1,0,1546.9701043960524,1453.7004625643735,0.7305510639819467,1551.9684133164717,1448.7021536439543,""
1998,"1998-07-15","LAS","SAC","Los Angeles Sparks","Sacramento Monarchs",0,0,81,76,1,0,1480.3039637779907,1394.1360602188986,0.7224283894457105,1484.2613793782125,1390.1786446186768,""
1998,"1998-07-15","PHO","DAL","Phoenix Mercury","Detroit Shock",0,0,73,60,1,0,1588.14635527377,1372.2550630039163,0.8459635742330417,1592.398077491267,1368.0033407864194,""
1998,"1998-07-16","CLE","NYL","Cleveland Rockers","New York Liberty",0,0,60,51,1,0,1451.040593945643,1448.7021536439543,0.6163249009914022,1460.4605624373794,1439.2821851522178,""
1998,"1998-07-17","CHA","WAS","Charlotte Sting","Washington Mystics",0,0,86,56,1,0,1551.9684133164717,1278.9710411375863,0.8841178065378431,1557.953229082378,1272.9862253716801,""
1998,"1998-07-17","DAL","LVA","Detroit Shock","Utah Starzz",0,0,79,67,1,0,1368.0033407864194,1350.7360571445502,0.6364329868535776,1379.089450400309,1339.6499475306605,""
1998,"1998-07-17","LAS","HOU","Los Angeles Sparks","Houston Comets",0,0,68,74,0,0,1484.2613793782125,1683.7402985372191,0.33452800774142405,1478.5168564069718,1689.4848215084598,""
1998,"1998-07-18","DAL","CLE","Detroit Shock","Cleveland Rockers",0,0,72,57,1,0,1379.089450400309,1460.4605624373794,0.4980268214074849,1399.1593089811586,1440.3907038565299,""
1998,"1998-07-18","PHO","NYL","Phoenix Mercury","New York Liberty",0,0,63,69,0,0,1592.398077491267,1439.2821851522178,0.7928059914478378,1572.6836608472881,1458.9966017961967,""
1998,"1998-07-18","SAC","HOU","Sacramento Monarchs","Houston Comets",0,0,44,75,0,0,1390.1786446186768,1689.4848215084598,0.22055623720764642,1377.2236610756527,1702.439805051484,""
1998,"1998-07-19","CLE","CHA","Cleveland Rockers","Charlotte Sting",0,0,85,69,1,0,1440.3907038565299,1557.953229082378,0.4461528162064432,1464.566890437103,1533.7770425018048,""
1998,"1998-07-19","WAS","LVA","Washington Mystics","Utah Starzz",0,0,88,99,0,0,1272.9862253716801,1339.6499475306605,0.5191830260970672,1256.597053993409,1356.0391189089316,""
1998,"1998-07-20","PHO","SAC","Phoenix Mercury","Sacramento Monarchs",0,0,88,67,1,0,1572.6836608472881,1377.2236610756527,0.8300067669410157,1579.6786950563596,1370.2286268665812,""
1998,"1998-07-21","LAS","NYL","Los Angeles Sparks","New York Liberty",0,0,77,92,0,0,1478.5168564069718,1458.9966017961967,0.6394285232470497,1450.2252533077797,1487.2882048953888,""
1998,"1998-07-21","PHO","HOU","Phoenix Mercury","Houston Comets",0,0,62,65,0,0,1579.6786950563596,1702.439805051484,0.4387706672918204,1575.038826073901,1707.0796740339426,""
1998,"1998-07-21","WAS","CHA","Washington Mystics","Charlotte Sting",0,0,67,84,0,0,1256.597053993409,1533.7770425018048,0.24322864215599257,1247.601543182747,1542.7725533124667,""
1998,"1998-07-22","CHA","LVA","Charlotte Sting","Utah Starzz",0,0,58,61,0,0,1542.7725533124667,1356.0391189089316,0.8228010140442356,1530.4967502743712,1368.3149219470272,""
1998,"1998-07-22","DAL","WAS","Detroit Shock","Washington Mystics",0,0,76,61,1,0,1399.1593089811586,1247.601543182747,0.7913287833079972,1405.9496476790778,1240.8112044848278,""
1998,"1998-07-23","LAS","PHO","Los Angeles Sparks","Phoenix Mercury",0,0,70,68,1,0,1450.2252533077797,1575.038826073901,0.43586336747153076,1454.9255733649632,1570.3385060167175,""
1998,"1998-07-24","SAC","NYL","Sacramento Monarchs","New York Liberty",0,0,54,76,0,0,1370.2286268665812,1487.2882048953888,0.446868331774568,1346.8389060250781,1510.677925736892,""
1998,"1998-07-25","CHA","HOU","Charlotte Sting","Houston Comets",0,0,58,67,0,0,1530.4967502743712,1707.0796740339426,0.36447904565354694,1521.6622422002692,1715.9141821080445,""
1998,"1998-07-25","CLE","LVA","Cleveland Rockers","Utah Starzz",0,0,69,59,1,0,1464.566890437103,1368.3149219470272,0.7339170459157499,1471.116285212333,1361.7655271717972,""
1998,"1998-07-25","DAL","LAS","Detroit Shock","Los Angeles Sparks",0,0,69,67,1,0,1405.9496476790778,1454.9255733649632,0.5445289442321757,1409.4707520406598,1451.404469003381,""
1998,"1998-07-26","NYL","DAL","New York Liberty","Detroit Shock",0,0,78,62,1,0,1510.677925736892,1409.4707520406598,0.7394500880441717,1519.9799138598846,1400.168763917667,""
1998,"1998-07-26","WAS","SAC","Washington Mystics","Sacramento Monarchs",0,0,65,79,0,0,1240.8112044848278,1346.8389060250781,0.46261303977101986,1223.766719084835,1363.883391425071,""
1998,"1998-07-27","CHA","SAC","Charlotte Sting","Sacramento Monarchs",0,0,70,76,0,0,1521.6622422002692,1363.883391425071,0.7971805625027162,1501.7208751160067,1383.8247585093336,""
1998,"1998-07-27","CLE","LAS","Cleveland Rockers","Los Angeles Sparks",0,0,83,67,1,0,1471.116285212333,1451.404469003381,0.6396827262700971,1484.9163647224734,1437.6043894932407,""
1998,"1998-07-27","LVA","PHO","Utah Starzz","Phoenix Mercury",0,0,90,80,1,0,1361.7655271717972,1570.3385060167175,0.32297668761066256,1384.1282463355033,1547.9757868530114,""
1998,"1998-07-28","HOU","PHO","Houston Comets","Phoenix Mercury",0,0,72,62,1,0,1715.9141821080445,1547.9757868530114,0.806472180740284,1720.4083783332492,1543.4815906278068,""
1998,"1998-07-29","CLE","SAC","Cleveland Rockers","Sacramento Monarchs",0,0,75,67,1,0,1484.9163647224734,1383.8247585093336,0.7393218962224715,1490.2620968398082,1378.4790263919988,""
1998,"1998-07-29","WAS","LAS","Washington Mystics","Los Angeles Sparks",0,0,68,77,0,0,1223.766719084835,1437.6043894932407,0.3163857581510918,1216.345538483246,1445.0255700948296,""
1998,"1998-07-30","CHA","CLE","Charlotte Sting","Cleveland Rockers",0,0,79,64,1,0,1501.7208751160067,1490.2620968398082,0.6286615322651066,1515.327686634951,1476.6552853208639,""
1998,"1998-07-30","HOU","LVA","Houston Comets","Utah Starzz",0,0,88,65,1,0,1720.4083783332492,1384.1282463355033,0.9165448060693391,1723.739597966997,1380.7970267017554,""
1998,"1998-07-31","DAL","SAC","Detroit Shock","Sacramento Monarchs",0,0,78,77,1,0,1400.168763917667,1378.4790263919988,0.6423028365762997,1401.6569235873746,1376.9908667222912,""
1998,"1998-07-31","LAS","PHO","Los Angeles Sparks","Phoenix Mercury",0,0,71,56,1,0,1445.0255700948296,1543.4815906278068,0.4734646059754356,1466.436588933648,1522.0705717889884,""
1998,"1998-08-01","HOU","CLE","Houston Comets","Cleveland Rockers",0,0,71,74,0,0,1723.739597966997,1476.6552853208639,0.8679379864601099,1709.662533896016,1490.732349391845,""
1998,"1998-08-01","LVA","LAS","Utah Starzz","Los Angeles Sparks",0,0,65,73,0,0,1380.7970267017554,1466.436588933648,0.49188473026174834,1368.984376418792,1478.2492392166114,""
1998,"1998-08-01","WAS","NYL","Washington Mystics","New York Liberty",0,0,53,67,0,0,1216.345538483246,1519.9799138598846,0.21630288405268527,1209.6423905860825,1526.683061757048,""
1998,"1998-08-02","HOU","SAC","Houston Comets","Sacramento Monarchs",0,0,70,53,1,0,1709.662533896016,1376.9908667222912,0.9149421380802714,1712.335132317357,1374.3182683009502,""
1998,"1998-08-02","NYL","CHA","New York Liberty","Charlotte Sting",0,0,85,67,1,0,1526.683061757048,1515.327686634951,0.6285225659442046,1542.4339216270794,1499.5768267649198,""
1998,"1998-08-03","CHA","DAL","Charlotte Sting","Detroit Shock",0,0,71,68,1,0,1499.5768267649198,1401.6569235873746,0.7357878190960944,1502.055554578367,1399.1781957739274,""
1998,"1998-08-03","LAS","WAS","Los Angeles Sparks","Washington Mystics",0,0,86,72,1,0,1478.2492392166114,1209.6423905860825,0.8815031641106872,1481.5860935968224,1206.3055362058715,""
1998,"1998-08-04","PHO","WAS","Phoenix Mercury","Washington Mystics",0,0,88,59,1,0,1522.0705717889884,1206.3055362058715,0.90705597042475,1526.601169424804,1201.7749385700558,""
1998,"1998-08-04","SAC","CLE","Sacramento Monarchs","Cleveland Rockers",0,0,60,72,0,0,1374.3182683009502,1490.732349391845,0.44778696729815065,1359.877541697142,1505.173075995653,""
1998,"1998-08-04","LVA","HOU","Utah Starzz","Houston Comets",0,0,57,77,0,0,1368.984376418792,1712.335132317357,0.18005589956707535,1361.7916629089266,1719.5278458272223,""
1998,"1998-08-05","CHA","NYL","Charlotte Sting","New York Liberty",0,0,69,61,1,0,1502.055554578367,1542.4339216270794,0.5567742070281229,1512.3583002711982,1532.1311759342482,""
1998,"1998-08-05","DAL","LAS","Detroit Shock","Los Angeles Sparks",0,0,73,61,1,0,1399.1781957739274,1481.5860935968224,0.49653481195910776,1416.0339230928275,1464.7303662779223,""
1998,"1998-08-06","HOU","PHO","Houston Comets","Phoenix Mercury",0,0,75,64,1,0,1719.5278458272223,1526.601169424804,0.8279392601729766,1723.7567594916068,1522.3722557604196,""
1998,"1998-08-06","LVA","CLE","Utah Starzz","Cleveland Rockers",0,0,69,79,0,0,1361.7916629089266,1505.173075995653,0.4097853635222576,1350.6543135472505,1516.3104253573292,""
1998,"1998-08-07","DAL","HOU","Detroit Shock","Houston Comets",0,0,57,61,0,0,1416.0339230928275,1723.7567594916068,0.21233995651706267,1413.6264115707147,1726.1642710137196,""
1998,"1998-08-07","SAC","WAS","Sacramento Monarchs","Washington Mystics",0,0,76,55,1,0,1359.877541697142,1201.7749385700558,0.79748172043927,1368.4583931764223,1193.1940870907756,""
1998,"1998-08-08","CLE","CHA","Cleveland Rockers","Charlotte Sting",0,0,65,58,1,0,1516.3104253573292,1512.3583002711982,0.6185190978272949,1523.959480189757,1504.7092454387705,""
1998,"1998-08-08","NYL","LAS","New York Liberty","Los Angeles Sparks",0,0,80,62,1,0,1532.1311759342482,1464.7303662779223,0.700253914050847,1544.2304221814686,1452.6311200307018,""
1998,"1998-08-08","PHO","LVA","Phoenix Mercury","Utah Starzz",0,0,68,62,1,0,1522.3722557604196,1350.6543135472505,0.8098452481146948,1525.2980525925263,1347.7285167151438,""
1998,"1998-08-09","WAS","LAS","Washington Mystics","Los Angeles Sparks",0,0,76,74,1,0,1193.1940870907756,1452.6311200307018,0.2625178910175508,1200.3228145966389,1445.5023925248386,""
1998,"1998-08-10","CLE","PHO","Cleveland Rockers","Phoenix Mercury",0,0,80,82,0,0,1523.959480189757,1525.2980525925263,0.6113075031219426,1518.6829959044467,1530.5745368778366,""
1998,"1998-08-10","HOU","CHA","Houston Comets","Charlotte Sting",0,0,70,67,1,0,1726.1642710137196,1504.7092454387705,0.8500909567988298,1727.43918014029,1503.4343363122,""
1998,"1998-08-10","LVA","DAL","Utah Starzz","Detroit Shock",0,0,73,77,0,0,1347.7285167151438,1413.6264115707147,0.5202834230787816,1340.4113851537522,1420.9435431321062,""
1998,"1998-08-11","NYL","PHO","New York Liberty","Phoenix Mercury",0,0,79,78,1,0,1544.2304221814686,1530.5745368778366,0.6316092223803387,1545.7741279032377,1529.0308311560675,""
1998,"1998-08-11","SAC","DAL","Sacramento Monarchs","Detroit Shock",0,0,41,50,0,0,1368.4583931764223,1420.9435431321062,0.5395144790023002,1353.746116772404,1435.6558195361245,""
1998,"1998-08-12","CHA","LAS","Charlotte Sting","Los Angeles Sparks",0,0,52,65,0,0,1503.4343363122,1445.5023925248386,0.6886895823523286,1475.0758607096986,1473.86086812734,""
1998,"1998-08-12","LVA","SAC","Utah Starzz","Sacramento Monarchs",0,0,81,71,1,0,1340.4113851537522,1353.746116772404,0.5947787161545713,1351.3914079712642,1342.766093954892,""
1998,"1998-08-12","WAS","CLE","Washington Mystics","Cleveland Rockers",0,0,55,75,0,0,1200.3228145966389,1518.6829959044467,0.20227891594531672,1192.0818807542832,1526.923929746802,""
1998,"1998-08-13","NYL","WAS","New York Liberty","Washington Mystics",0,0,88,45,1,0,1545.7741279032377,1192.0818807542832,0.9238984308526773,1550.725239129143,1187.130769528378,""
1998,"1998-08-14","CHA","CLE","Charlotte Sting","Cleveland Rockers",0,0,72,85,0,0,1475.0758607096986,1526.923929746802,0.5404254529596697,1455.2855730964209,1546.7142173600798,""
1998,"1998-08-14","LAS","LVA","Los Angeles Sparks","Utah Starzz",0,0,87,67,1,0,1473.86086812734,1351.3914079712642,0.7623320882983629,1483.8278417601173,1341.424434338487,""
